wallet_address,malicious,malicious_type,bitcoin_spent,bitcoin_received,total_balance,total_transactions
bc1q2uhv0xqht8r6wc6evzmx2gh3h5dghlwhydjxgf,TRUE,4,0,0,0,0
bc1qed7ahl8u973lqpk7zu9jzcqf4std84d46cvf2h,TRUE,4,0,0,0,0
bc1qw7jhn455625vqsrjmd65dfudln5maa0tf5pgte,TRUE,5,0,0,0,0
bc1qqgzxhshpgx04zygkn7cg3y6zqpahr2crtzt2m5,TRUE,4,0,0,0,0
bc1qque0c93qkmg52pacmu5zaep74v955wfp4pdfzu,TRUE,4,0,0,0,0
bc1q6f0ah5aryz5d9xxhqwa7xx7r07e42zzxkt4fpr,TRUE,4,0,0,0,0
bc1qamv6k3utxlqrenh9a62j7sy0gp9qv7crrpcp78,TRUE,4,0,0,0,0
bc1qs5p0e95cal26m7mhgjtdgz53gxlt2xpe5cc76q,TRUE,5,0,0,0,0
bc1q6wc8npgdhumq2papu857s0hh4868wgq4tpkr9z,TRUE,4,0,0,0,0
bc1qljx6s9eft8qk93zspgjtyl8ssu7986zn7nhyzn,TRUE,5,0,0,0,0
bc1ql3mws0nt3dy9vq55ghv9dhg7mdg8qr869lpda4,TRUE,4,0,0,0,0
bc1q9lxadkxsa9e0dzyfjjt2w7gglggtacqxn40g3s,TRUE,4,0,0,0,0
bc1qg04000lhzgxvqmu8l408yxd6j9w3wyz3qegmvu,TRUE,5,0,0,0,0
bc1qyqguke5z7nyw7wsqumyhd4fmr8qyh8g470sh5h,TRUE,4,0,0,0,0
bc1quwprweet4nt6p77qdh2yzv3gr3qaed7wkah888,TRUE,5,0,0,0,0
bc1qajzhnz83z04nhmkffuxz66tcgxyvuqtdrj6tjf,TRUE,5,0,0,0,0
bc1q7yyrlz2rcpv07c4tnencu97w8nqy5jdrvq24vf,TRUE,4,0,0,0,0
bc1qcxs8p508j7wg7k0rwdn4kfteczzd8q66yakf9h,TRUE,4,0,0,0,0
bc1qevz69xmhvz7fd5w2yaldpvrx9yp0m5cjp2jmx5,TRUE,5,0,0,0,0
bc1qrqzpf4pup4q67k2h9zt5szfldne2ksy68sn9yd,TRUE,5,0,0,0,0
bc1qt6uappjm9ajp6kmytj8dl5d99l55qdnhcdcq2y,TRUE,5,0,0,0,0
bc1qk77xyw3mwtlhuqqudjpxpfx34xllfrch49755m,TRUE,5,0,0,0,0
bc1qvdl66z5hef2sawtlttem42jk5g4ygcr4we8qws,TRUE,1,0,0,0,0
bc1qkrzrhs99amd89d04rqwfkk9jsssa6lrnj45q7h,TRUE,4,0,0,0,0
bc1q9dhwyzz6sytnyclm9lzv4yjep0qvy7hydwpexn,TRUE,4,0,0,0,0
bc1q72jyu7fvqps0fe90p69thumeqv070v4v92flcc,TRUE,5,0,0,0,0
bc1qwvr5hadkpnq2uv98nxhd00jwflqrh5yddg5r8z,TRUE,4,0,0,0,0
bc1q4v2f0jdwe2h56xk8c67xzf2xtkfl090a4lxtcg,TRUE,4,0,0,0,0
bc1qt6usks3h39lnuz3p57uznm4g50kytrmas287wc,TRUE,5,0,0,0,0
bc1qg96z0z2l5q04qpufgpgd4ajpaq2eh4d5eqfrc2,TRUE,5,0,0,0,0
bc1qtlnrv0tj4sh9thnhzs98sq2ltft7reqaweu02c,TRUE,1,0,0,0,0
bc1qellnpahrh64dsv4hq982p4rhur0tefccjwsjxz,TRUE,5,0,0,0,0
bc1qz2fu6uwmwsc6pfjgz29hqs07vzf3x5u5y4vxtg,TRUE,5,0,0,0,0
bc1qg76clasejrs7rteykwnrwr4q05rtsuxg59duz5,TRUE,1,0,0,0,0
bc1qmsdk8ek8nc7xhk4uajua7qj62ns5juzadss5zn,TRUE,5,0,0,0,0
bc1qk9t7lf880hmxwam3dhqxzm5jvzkrxmfqgecyrx,TRUE,5,0,0,0,0
bc1qr7fkdrqhe43aj8wlnydl5s9d0uy7q95ql0yy9x,TRUE,1,0,0,0,0
bc1qhfde09a4cqswzpewhyjzxr923pf86qaa2s8v6w,TRUE,5,0,0,0,0
bc1q7rkldu29eplrayhv6ywj9tlr6r2knk5ywpsgjy,TRUE,1,0,0,0,0
bc1qz2u4rxl8n6x2a6zs3fnmsr8ztta2tl4etgzr9g,TRUE,4,0,0,0,0
bc1qqtn6tc3jrmss7ak6cm95pyuyhuwg4ypxqkxfpt,TRUE,1,0,0,0,0
bc1qhc2nmj6a6kkh7wmc05yqqu5mngd7gheaa4hj3v,TRUE,1,0,0,0,0
bc1q4vt9t48vey26475942xepymrdpc68kdppqmt9a,TRUE,5,0,0,0,0
bc1qz0cq2u35jqs4l3nah0vgpnjpjz95j0fq5z998c,TRUE,1,0,0,0,0
bc1qca904tx8g86ec5zrde3eyutj0scymsucrghjnk,TRUE,1,0,0,0,0
bc1qglj2sz54g7cwmdz2ghvn49r4pw934rez4rzq25,TRUE,5,0,0,0,0
bc1qvz0y4yuklar3km53cft925chnmq8aucqqk6xar,TRUE,4,0,0,0,0
bc1qkyksktzlcafctd48e2hh2jy77snfwpz2tyu4wu,TRUE,5,0,0,0,0
bc1qz3h3z9uy0had832jw8arjgjua96ft9gycgw4a7,TRUE,1,0,0,0,0
bc1qp92428v50f3rgnvyj0e7mjmfhneg8lg0p66g58,TRUE,5,0,0,0,0
bc1qh9v2uaykk7m93z0h4tjz7xq90kd6wxee7r5cuw,TRUE,5,0,0,0,0
bc1q5f3m0rzr8r7dexurl27uaps6r0f6zvpdamscg8,TRUE,5,0,0,0,0
bc1q5ec34lcu7efhtptak6yeflxnelvtkmzt9u0vtt,TRUE,5,0,0,0,0
bc1q5p5ey6yr5agw90gkrhg9ph2qhyxd8mdfqlz8sz,TRUE,4,0,0,0,0
bc1qcvqzyf92lka3y759q0vg4ajy2qhwk4scwvt3xp,TRUE,5,0,0,0,0
bc1qwxz9acyf75t6hw6a5kth50evvtxhmssx67vcvj,TRUE,1,0,0,0,0
bc1q25c9878x0fydhzknpjwfa4z6lnj6rqm4y2v2ds,TRUE,5,0,0,0,0
bc1qwhvwazngc322fyzqjjuana2wtx7uxttam373p2,TRUE,5,0,0,0,0
bc1qc9kxmhyxge2yysaqve0y949m26w7slmu3qldnw,TRUE,5,0,0,0,0
bc1qlszu5djmzfysqp7nsnh7pylxfaw0g9gjkgepnz,TRUE,4,0,0,0,0
bc1qgekfzfdgcu5ffr7dx56w4c2meknuhkwj7z5mw9,TRUE,5,0,0,0,0
bc1q8x3zzqsy9t6ap7p66mlsg8ukkleddr4aqptqzw,TRUE,5,0,0,0,0
bc1qxmghy7gwjt6xpshuagsyvrwyfdhlxd9vtva7n8,TRUE,5,0,0,0,0
bc1qxex3ejlc0x9cel4wtewlavyxjn6s23gpdmuf84,TRUE,1,0,0,0,0
bc1qkgepdee8fkttd7sdand5wef9azgfqn8xw86qj4,TRUE,4,0,0,0,0
bc1q3kxh2p0mftexzm2c7azf9f9h9lhle995c8s83s,TRUE,1,0,0,0,0
bc1qq8hrrh75gyuldvtjd9setqx3kdxq097s5493ms,TRUE,5,0,0,0,0
bc1qcuelexp678n8xerydh20xfp3j2qp2h3pspz2u0,TRUE,5,0,0,0,0
bc1q84c3l7w23rflnj35lv4z53ph2aex6yh4pzdp07,TRUE,5,0,0,0,0
bc1qg4qd07jl85paf78vpkwgd5zs3nf0cas0u3avkg,TRUE,5,0,0,0,0
bc1q0fk0tytm7weczry25l2ppj4j5zezxd2k2pfdhn,TRUE,1,0,0,0,0
bc1qes2zceeyr9vaggt36fv5nhwc3wqlfv7ytw9v89,TRUE,4,0,0,0,0
bc1qmdumsu4ymu6he6nw2qn8uj805e5yeslcwadget,TRUE,5,0,0,0,0
bc1qyrhp8ctq3gz27xjudnwjr6t0a7t2g82c9ss842,TRUE,1,0,0,0,0
bc1qkqusvgj2s86fjavft07r7asg673jsxxrsahf2m,TRUE,5,0,0,0,0
bc1q5skj9rzvw9yjxyjas6te03egwutntxlxakjjea,TRUE,4,0,0,0,0
bc1qsqhp9464tqjjesl3t7xuycwkdujelkvtwayrkj,TRUE,1,0,0,0,0
bc1qzjclu3ukrcep9w9qc8hrhjsyq3cpey8w5rea70,TRUE,4,0,0,0,0
bc1qumwwh3xxrxsny9xawftsjxfutsush560cyyvxj,TRUE,5,0,0,0,0
bc1qnergvn9n84hnhh3g6gshed3d002hf04nt30vpf,TRUE,5,0,0,0,0
bc1q50ys8vhpce7k0m6x42rwkw0dftmjduwlnrjthp,TRUE,4,0,0,0,0
bc1qvl6kn5vjkwnmz2e5rpf3y4lnjzesw73xuf447t,TRUE,5,0,0,0,0
bc1q2h9uad7h8klm0m3v8sd5839kkw9d4xgrys7xem,TRUE,4,0,0,0,0
bc1q854jagjnqgzl6a8jrvffaa6vl75hpejup0g6va,TRUE,5,0,0,0,0
bc1qzteel42edvug0h8yzy0j75acq2ugff2y3hjkww,TRUE,5,0,0,0,0
bc1qu5h4f22m4vw95jlrl20esu4877gxuyurj3x523,TRUE,1,0,0,0,0
bc1q2ysvkzj4alfwhtft97wuxhpjjas6fe98fh4gl2,TRUE,5,0,0,0,0
bc1qw50lljypdxwtvyfv3sz8zyqpl3yy33h5vmdzhc,TRUE,5,0,0,0,0
bc1q6hnqh4s7su3h0a26cclt48etvvvt78vu8y3ryg,TRUE,5,0,0,0,0
bc1qplsfwjkhj3vn2pcan9a4vllpz3z3uusjc94u7a,TRUE,1,0,0,0,0
bc1qqyrd4dw3asxe3rce63ccug8d90yvdvn5wyyq6n,TRUE,4,0,0,0,0
bc1qw505nxzl0u94j4c0w4luh0860es6n5tvfvxkfd,TRUE,5,0,0,0,0
bc1q7cpjmegyrprkvzcflvnn75mdy3sg7z3qkc9aa7,TRUE,4,0,0,0,0
bc1qw88z0tsgmg26ptl9jhx0zqataqmyqxnwl0jlfu,TRUE,5,0,0,0,0
bc1q52uzw47rauvjz36z38ljc2xgwn89udfx7g00dn,TRUE,5,0,0,0,0
bc1qmvwa4ssdnr4wltzgc3k5257uq64nq4rr58vjzg,TRUE,5,0,0,0,0
bc1qedw9jqe6zyzxw8nn8cd3jv7kwdlfndt2r3jndn,TRUE,5,0,0,0,0
bc1qgygd004n32n5h92cxqwjlmyqun59r45aymde27,TRUE,4,0,0,0,0
bc1q8l04g0f9zu42zkgrtdk3z50dm4hqu94pla0ctc,TRUE,5,0,0,0,0
bc1q2rk3krnplgc0xaml7ftaw32vjp5h0qs3e3ndd7,TRUE,4,0,0,0,0
bc1qjvyy2l5w3afgjw0p5qerglwu3g2n0m4ld5lrfy,TRUE,5,0,0,0,0
bc1ql7d50kgp2zlq9j39v2j75metqc9xp6kezdyywh,TRUE,5,0,0,0,0
bc1qv0ph0c2ye7k744m56hh64ms7mesrjp4xz3rj84,TRUE,4,0,0,0,0
bc1ql6ahahw7v3zdmjpgjuzm58nx4pmwkj47l0e6l4,TRUE,4,0,0,0,0
bc1qkywenqvw8hutdyj55hvjsery6mfxe273er4n8d,TRUE,4,0,0,0,0
bc1qvvr60janqd4e425wrlvmaxmv9kyc436kwqpmel,TRUE,5,0,0,0,0
bc1qv2gllnfjtdecm8g3pucpxp76s80d5603stzzwu,TRUE,5,0,0,0,0
17qLK9oPXzTnUumrCF5dfcEgijjsGFc3D9,TRUE,5,3718530,3718530,0,2
bc1qfdlw05grqdy68hk89x99tqatcayez2qsgyv9vk,TRUE,5,0,0,0,0
bc1q93dd5u92xh87zd88y70t3lknl6lrn4ck2yjdgt,TRUE,4,0,0,0,0
bc1q9zeljuujsqn84x4ntkyjrjyp0c6hw8v3nws9up,TRUE,5,0,0,0,0
bc1qucr9ns43xyyhdlnvvwa5wfv39vdlhlae8ec7xy,TRUE,4,0,0,0,0
bc1qardx636gzzrw938u5s8lyepgulyj35qyffs7lu,TRUE,5,0,0,0,0
bc1q7wfxawmpealx06zyxwyp5arku2z0fmwe9m38s5,TRUE,4,0,0,0,0
bc1qkp8a2nf5ca8uy9kljpsct3uaqqlr0xu2jg3k49,TRUE,5,0,0,0,0
bc1qfv92nfqjcczlpxfpu7y5vl9ram7e33wwrzr4s8,TRUE,4,0,0,0,0
bc1q3vghwk4usks9930gw2fkrc4f2cjhrdshxqjz8l,TRUE,5,0,0,0,0
bc1qn22esrc08t2qu25wcy38pndrvnzva5r4nvwte3,TRUE,4,0,0,0,0
bc1qgf4u4zyqzph6qwrec6nu4u03p7edcr8k4zt70c,TRUE,4,0,0,0,0
bc1ql0r0t6uvv3gf56eu83ukwed3q7h479tuwlm68u,TRUE,5,0,0,0,0
bc1qpxxy928htt6qvhen5dfzsj0km6dvt05vw88eep,TRUE,1,0,0,0,0
bc1qe87ld7zpv97dgpp7zmmvfwfgh4dusaw2wahka0,TRUE,5,0,0,0,0
bc1qgzhamtgt4800nu37qmc3awx587py7p76r3ccwa,TRUE,5,0,0,0,0
bc1q67mqyer2ajr3sg5uwrmxyafr3nmq02nggl9l7v,TRUE,5,0,0,0,0
bc1qcu642hxslxaazw9ve9tcscjms97l6mlgvkpvje,TRUE,5,0,0,0,0
bc1qe9w2gv34dmyl8gxqdk2nuv256r4c3rmtllxcjr,TRUE,5,0,0,0,0
bc1qgav4tu78mzsh2nx88hkn4r3m5na97umxnvk8sx,TRUE,4,0,0,0,0
bc1q40ndp530uvrk0295vjn8g65g9etkhnufug5zc5,TRUE,5,0,0,0,0
bc1qzx82qxxjydfl8l6c0w4qnjvgthu8rcggrqxxwe,TRUE,1,0,0,0,0
bc1q5jmjpwc50nd4a4uh2h75u5fdm3g6glznhfmelr,TRUE,5,0,0,0,0
bc1qakm0gxjv3v05w9ldqj2lruzye4fvngltm9p3j3,TRUE,5,0,0,0,0
bc1qyxxqavketne68e4x54vd7ltdumww5sq9uhen62,TRUE,4,0,0,0,0
bc1q2g28ct5t3c46hxtlvrlrn890zkplpy32x69rjm,TRUE,5,0,0,0,0
bc1qu23rxh40ka5nrqv3e8hg0f8j35jlqcw2d2crec,TRUE,5,0,0,0,0
bc1qj2m59hanlh635gvgz6t3w79xlfcykfwh8yuvuk,TRUE,5,0,0,0,0
bc1qttsmj6y62efmzjy49t8drrqc9txw0pv8a9ncta,TRUE,5,0,0,0,0
bc1qhc55ulr2qacf8e3cqs9q93a9ez5lc6l6f829e5,TRUE,5,0,0,0,0
bc1qw897cazsqw5ms90dt7snrnz3wk07z883xafcy4,TRUE,5,0,0,0,0
bc1q2a9up4trxfj8np9n36l2py659ydsu3a2h3yxq8,TRUE,5,0,0,0,0
bc1qae2laxvzjh94v93eszqk9g39ta8wac573d3vu0,TRUE,4,0,0,0,0
bc1q9ae4375lv27v9y0893fuu84l2xt9z65c7pjh07,TRUE,4,0,0,0,0
bc1qh55zgpsahkjn6nkv53ax0vmf0fz63yf55mp6wv,TRUE,5,0,0,0,0
bc1qx57q0n7q457dwc3sx60j2cyh3e6zlc60mx0vn0,TRUE,4,0,0,0,0
bc1qhasvelady40jams8g4nm8kxj4uxslyd679whj0,TRUE,5,0,0,0,0
bc1q3v4l9x2wzjm00qyysa6zu4stnte6050vaclfyj,TRUE,5,0,0,0,0
bc1q5ut7a25ackpmvqdfhw8k77p9cq5duqxhpz4y45,TRUE,5,0,0,0,0
bc1q4200ml3fnd47zwa6cnngx70l4txdn6lh0c3l82,TRUE,5,0,0,0,0
bc1qe7j6q0c204lya2tgxcwm0737999tp3r9sen76t,TRUE,4,0,0,0,0
bc1qqc09kkmuy0nmnytus5zav3gntyd5s4q7a2dte0,TRUE,4,0,0,0,0
bc1qqepes5ae7h82da0tl8cnnqhhe7sxwht8fhgtwt,TRUE,5,0,0,0,0
bc1qwfhtwvhj5yttj2fdyl6pwzjsq9ljhcgsuk3n3e,TRUE,1,0,0,0,0
bc1qmsem4s4rrhy2cj5alxrunzx3vhknwqajd9aul9,TRUE,5,0,0,0,0
bc1qyrval902qp2cmk8csnwcwgzuzgs4u8cwhdvpwr,TRUE,5,0,0,0,0
bc1qstfjn43cgh82h32k2qxsu0k3vzzwrelt3f22fj,TRUE,5,0,0,0,0
bc1q9c5jllwhw6tl9ctfuufd8tex537da86n79zs9z,TRUE,1,0,0,0,0
bc1q2a8gk6uw82hnntw2vdlt7rj8lcw2ycykws80np,TRUE,5,0,0,0,0
bc1q6rgfrrddp73knqza6kfhvlzltxq905tsyntfv9,TRUE,5,0,0,0,0
bc1qp72wc5ycx0agwtk0fyneehn9qq57kkq8pu7mf6,TRUE,5,0,0,0,0
bc1q9etlckk0en0dd8h8lgn8dpfem86tghjug92cwn,TRUE,5,0,0,0,0
bc1qdd0mlr3dk70xaa2dy5fsdz9933xy8kudlcc7es,TRUE,1,29100000,29100000,0,2
bc1qllu09xv4f340jzff0ta0ccdnrn6mhx4whtlve4,TRUE,5,0,0,0,0
bc1q3uv05ka62xdjq7lft92pg00ul0zjd62u2gua2s,TRUE,5,0,0,0,0
bc1qzdgnd8r4fnvchynxck5kfphllte25cav4fy93z,TRUE,4,0,0,0,0
bc1qeav4v8mlaxmveevtdxvu5hqu7atqj7ed6nsjsc,TRUE,5,0,0,0,0
bc1qss0sg4446suzw6p6mvwzr6u0nzj2x6xw6gjlrz,TRUE,5,0,0,0,0
bc1qzjzxaahh3ehv9prnkdfafv2x9eynhrqxc2d662,TRUE,5,0,0,0,0
bc1qmfyyu9nf3pgm4wvzjnfzlzlya2htftlww2s75n,TRUE,5,0,0,0,0
bc1qepzpegtry39cywed4zqlvkxvmhv9mty20tl9hy,TRUE,5,0,0,0,0
bc1qckg05ykwm6jgnssvg0x89a7u0ev2s2djyp8jgz,TRUE,5,0,0,0,0
bc1qxakfu7gpf2dutazq48psgg8kcq5ta874gvfmmd,TRUE,5,0,0,0,0
bc1qpkjlt9enncv2nmm2a265hzhf52wnz84tp3q5r2,TRUE,5,0,0,0,0
bc1qjfhnl7tvxsvrhv0mwuxl3jvv3sv0htrtanlynw,TRUE,1,0,0,0,0
bc1qduf3z0ym6tvrk8rs67m2clyem87nnknn73huxu,TRUE,5,0,0,0,0
bc1qs2axltxlqzr8xnte5evlnzvn5dykjsefjnea8v,TRUE,1,0,0,0,0
bc1qw0lc936nnv4t5axupc6v7dwk75s8ql40crruap,TRUE,5,0,0,0,0
bc1qjzje2rktkp63n67yjesplj0spchynarstguczt,TRUE,1,0,0,0,0
bc1qaxaeh2v6fkvcavgcjkeyjnnnfwhgsvgrszm85s,TRUE,5,0,0,0,0
bc1qldvy78gwz4wyn3hvw89pm3dceaefkvq6spndsf,TRUE,5,0,0,0,0
bc1q2n65gp2fpmcx6wzp5pssqy9gsltfjhyf8qzzyy,TRUE,5,0,0,0,0
bc1q4m6me7hh2jpwcfy9tsmrgm7dunx8964q6h5h9j,TRUE,5,0,0,0,0
bc1qqk0ytcsz4u5g30t6q6u42xz9ky8g5ynf7nt6cq,TRUE,4,0,0,0,0
bc1qzkkkllpmlhn0f5mempk6rzjxeyx0hlrc9wzgzu,TRUE,4,0,0,0,0
bc1qaf2y58l80gdrhy9yz02vydm0ktfrqp4jljak2j,TRUE,4,0,0,0,0
bc1qpr552cydr5h3exr7h6vvgvk5wvvtxs284n8nsu,TRUE,5,0,0,0,0
bc1qdecqy0d07gzgvsap2w9muqt8pm5k0padnsjqwl,TRUE,5,0,0,0,0
bc1qaem5gagz3a4zkpfn4avzhvmg3scgtnu32rct2k,TRUE,5,0,0,0,0
bc1qdky3fv9qkwlayg5yl3qlwqfd2v008zufgusvce,TRUE,5,0,0,0,0
bc1q92yd3v86gxh5fl89x6e6eqa4dzslmkkdmxlyfz,TRUE,4,0,0,0,0
bc1qeqla4vrmu5hge2av96had5cm0uz494awu35kkc,TRUE,5,0,0,0,0
bc1qln9k40hppzmnq6tarzrgzchnx4dl06u708wkke,TRUE,5,0,0,0,0
bc1qev25r8d82q8up5xf73kkpsw4l8ncqmc6d77n2j,TRUE,1,0,0,0,0
bc1qhyp7t2hnumm5x2xrr09626mtfhps9743j868aa,TRUE,4,0,0,0,0
bc1qdlsvwlcngl6r7yh6f99jmhhuq3g7d06sw4fke7,TRUE,5,0,0,0,0
bc1qa2yrwd24lwjfzgnmmgswfqayjf0l3ks0g7uq2s,TRUE,1,0,0,0,0
bc1qmawlsjt9yrdprmnpy0904app2jfaw4a6hdlavl,TRUE,4,0,0,0,0
bc1q5tuyj8t7p5a6cd6l9058ge2rh5py5ye7rtefyp,TRUE,4,0,0,0,0
bc1qnhg0y7q8j5a2a0qehsqe9a49m70k32xmyd84j5,TRUE,5,0,0,0,0
bc1qah40hc3f7urzzq5xtge52vu96tpjpdjacgysvp,TRUE,5,0,0,0,0
bc1q0g5hj8nrlc2xl7jh3xs009jxs85p94pcx2hj2m,TRUE,5,0,0,0,0
bc1qe0a0dd8mwtuwefgglkwpce7td6gsadndusf2gp,TRUE,4,0,0,0,0
bc1qhrqrmxlvk9k39t49wjvhzhd9mrja440t53dk3c,TRUE,5,0,0,0,0
bc1q2enfqcv20qg4nwljgnwvvfg8ltcgv0utp6c8vf,TRUE,5,0,0,0,0
bc1qstgaasaxfs5u0skl6hymsut9n4x03vvt5n9sps,TRUE,4,0,0,0,0
bc1qwrlr5rjmnl3awgf93976j28mtfu2d44k9nx7yf,TRUE,1,0,0,0,0
bc1q84z9s7wu86vjn7424qgeq2krg2yaep90ff026s,TRUE,5,0,0,0,0
bc1qd2f4mmhhfkt02v63hddw2dntgwasl0x57rrsrc,TRUE,5,0,0,0,0
bc1q3nlzq9e4ua06ntuan8jzjny3fm370azgskucr4,TRUE,5,0,0,0,0
bc1qsclk0d2ulng2jyu4zg74qytgq8893lzr7kurqp,TRUE,1,0,0,0,0
bc1qagfm5fsk7hg9zejtxpmh2jugwm67gqwemntn5m,TRUE,5,0,0,0,0
bc1qxpyad25887776ykg8qmq0v4l9km0aqsynqccrf,TRUE,1,0,0,0,0
bc1ql94u6enqlvnsde7pkqg8dzqjnf0ev0xkh5a42g,TRUE,5,0,0,0,0
bc1qqznxr80c20pzhdvnnh73nsdu8823cxxatp4pts,TRUE,4,0,0,0,0
bc1q9umq6y0fg7dpzhmt7qarnmhdkl5yct8rxzvw9q,TRUE,5,0,0,0,0
bc1qvu0tgqmnf9wrde2e72hmz23hrr7s6kupm7u9du,TRUE,4,0,0,0,0
bc1q8j0pjecyezlayrr2k55mzr2l3az4qlnpd9vv04,TRUE,5,0,0,0,0
bc1qq4rspfqhm5lgpp56hn728l96v07x5f95us5m0f,TRUE,5,0,0,0,0
bc1qh54zhsrc4r6d4yfcjucfs34w3ql6vp7h0xhv6z,TRUE,1,0,0,0,0
bc1q75a4ks4vysvswu8rsjrernjjtrkkenxp8xjm52,TRUE,5,0,0,0,0
bc1qdcktmrqr99hew6tv6n75hjsvxudnj363m08ea2,TRUE,5,0,0,0,0
bc1qx0v4e6cy0yal4lr6ag3ea4mkqptqr8sp5vzxgv,TRUE,5,0,0,0,0
bc1qclqmgrlfc890klns3pa2xl0p5d5tvrseupequx,TRUE,5,0,0,0,0
bc1qyrhrut7xqc27g6trfw2qh32clewxlq2spl93q9,TRUE,1,0,0,0,0
bc1qlddulpg5tjtp38k9yyclc9rkgrzg255lqm2pwx,TRUE,4,0,0,0,0
bc1qr84pxfudj07xfkh2t75598j8vfrx6zzm0ud2fq,TRUE,5,0,0,0,0
bc1q4sn7snx4ad674jzxgt44xngealdg298pgv20md,TRUE,5,0,0,0,0
bc1qdk8sttg9s0v5a2nxlz2sa0eftfgjsuyxhdsf08,TRUE,4,0,0,0,0
bc1q4ejccqldy67vczkdcvev5ewm2elesny24m65fd,TRUE,5,0,0,0,0
bc1q4u9h064nfqu2n7anlkghvad6yq93d85atwc45y,TRUE,1,0,0,0,0
bc1qlkxktun45c2jevs0cd4dugss8ne987hvjm85um,TRUE,5,0,0,0,0
bc1qyaksu5wjz5fx7yagmmzf9m79mnfaxswv2hq7cm,TRUE,5,0,0,0,0
bc1q0evhgcxmav6d0k54te823hhpc03wc5xy6se4de,TRUE,5,0,0,0,0
bc1q80eellupfp97lc9rtl2pgdvc9dcetztkh86u28,TRUE,5,0,0,0,0
bc1q5jhlap7mlzgs4vu8z94339kdg7kte7kklwlfg7,TRUE,1,0,0,0,0
bc1qsy7kr3777vs3pzjk84m4dhgqwkq4cr72l6vnpp,TRUE,5,0,0,0,0
bc1qd28v4l0v7xf6fykj2cd7eaxpguwyq9u9fmsel2,TRUE,5,0,0,0,0
bc1qwwqlacd52ppj6pp46kdj6v25hmh0qlsj0whaq8,TRUE,5,0,0,0,0
bc1qjuje8a9zvcvs2amr2mx9du0a8uecyvcj686n78,TRUE,5,0,0,0,0
bc1qc4csyefr92ajr2w342jcqu0wl4ytc6n5e3a39x,TRUE,5,0,0,0,0
bc1qqnfs5ja8sycyq33z9arky4hu0edlp0as5hvrkx,TRUE,5,0,0,0,0
bc1qkw7zdwugx25gvduj3tphlxnj7qfzyjzy6gtsh3,TRUE,5,0,0,0,0
bc1qyjrc5x8ffwdrf67jwy3q3hdfvxtvue86zgwgrv,TRUE,5,0,0,0,0
bc1q8ahmswg73vw2tc4d9y3m2dg7mhst3l2vhqgkj8,TRUE,1,0,0,0,0
bc1qdaq67h36ajgvmgc9pwtmpwdk5ud5qs6vrla3q3,TRUE,5,0,0,0,0
bc1qt4mylpkn29ddyjfg08mm07l5fnw0mwdhpzfwyu,TRUE,4,0,0,0,0
bc1q7n6403ggvqrl04ushm5tzgw6uw8pw4d7s80v9h,TRUE,1,0,0,0,0
bc1q9vwnerw9jfpwdktr60h8n4w7jcs56h838z4ezp,TRUE,5,0,0,0,0
bc1qkn04lk933y2t66f5udd6tmsq3ydnmtwm0g522y,TRUE,5,0,0,0,0
1DKVfDeLQaZyFctK9d4oNYAWU7RNEH9jx7,TRUE,4,0,0,0,0
bc1qqedklwwh7r70f7g8ftwaw547a0ykrkpek8shrx,TRUE,4,0,0,0,0
bc1qkqvmz687repmj45seszr233exmqq4rgtkmehpl,TRUE,4,0,0,0,0
bc1q6tl7j64uddwu3r9zjqakk5ngxpq5e2y3kughs7,TRUE,5,0,0,0,0
bc1qcee6s7vj5llsx7ln6pna6p7atc72ev5e6t79f8,TRUE,4,0,0,0,0
bc1q7pwql7rh5s7jz20p5dpaxn77vx4rkjqewwe7mj,TRUE,1,0,0,0,0
bc1q22p92ue6vnn7lym2nqu0ndhdy042p8m03kdqnx,TRUE,5,0,0,0,0
bc1qf0z0zgrcpuntzw3xfl60ym8nlathfma59rx6xw,TRUE,5,0,0,0,0
bc1q5x242fmcga2pmc8fxhzts3kswc3w4e7al0sqn7,TRUE,5,0,0,0,0
bc1q9lpf5u78xtxhcxa4g42dhg2e66tk7qxnw0ge9w,TRUE,5,0,0,0,0
bc1qpfsrvl4ngfcf5u9snyu8hlwfhlcxmnszhjtzdm,TRUE,5,0,0,0,0
bc1qrts6q25g772v3trtxflh05nw0tqy7nrjah5myt,TRUE,5,0,0,0,0
bc1qzys5fv9553echavqednnaarf4u8e7ym02g0sxd,TRUE,5,0,0,0,0
bc1qfq8yyj7lmz3qzyxww2vzaghuyegnaryhn5nkpu,TRUE,1,0,0,0,0
bc1q7qnvdr53pr44mav3zuu6pvcwtuud6tarp6n2fh,TRUE,4,0,0,0,0
bc1qqd3dxv3cle3uzhxzes2xyg6yrmp3akfcm7chhu,TRUE,3,0,0,0,0
bc1qvjjdhjnvcar592rhaz489v5ann4rxxcvzx687c,TRUE,5,0,0,0,0
bc1qu50zurvwqszekuj7v2qlc6menj6jv6nhqwn35k,TRUE,1,0,0,0,0
bc1qvzppcajs5ut2qr43e4a876ve6vf3fn8t3hgpmf,TRUE,5,0,0,0,0
bc1q6x37le52ue3yly0699p6yqhre87ufph8ex8wmr,TRUE,5,0,0,0,0
bc1qhpvfwwf2sugp938w5jue689xtvhdv7dv8fyqng,TRUE,5,0,0,0,0
bc1qrdvawn6cjqktdxu38qff37urrcye9l0ec4vega,TRUE,5,0,0,0,0
