wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
11439PxrM69aiDvZZsR6M234iTvANPLtob,FALSE,22471386,23461211,989825,42
113wrzhHhcg6W328HXMqFcHhV1GoW7YLP3,FALSE,95665937,95665937,0,32
113EC1pHerXTksfSupUgYkxA6UNnCn3V6Z,FALSE,22091,22091,0,2
114HhyRxy862QyXCgRwkdYBL7n6zQnvJ6K,FALSE,17341676,17342223,547,3
113bLwLcWrwhsQiEBRbQthJ2frmz3M1BiP,FALSE,0,5480,5480,1
1149eKgm8EEdm2DyZNs1oTHkR8W7QJdY1c,FALSE,0,995491,995491,1
1133kxTa7byfc5sGaKgQzWtKzaFXTZtEW,FALSE,0,100000,100000,1
112oPK4UttiQXmVGTnUREMHapUAdmbpUSP,FALSE,0,52427,52427,1
113G6JBwULtgmLFPejkV6Q9fsq8yMzAdzY,FALSE,0,3592334,3592334,1
114Ji78zrxVeo8ukRanbYBPrp6WBCkrbZn,FALSE,0,58174000,58174000,1
114QNo7UCSP9GbjqCgapMsVcAQLQGQ9fuG,FALSE,0,1590,1590,1
113wvo9LaTfEj4JWowqeYA6KhWj2kG629b,FALSE,0,115553,115553,1
113LTUZrzLjsquiwyVaNhP9ai1JYsaK7EK,FALSE,1437497,1437498,1,3
112SmHzUPDWD3ZUD2uaxYR4NdpCBUM2nJ9,FALSE,0,403948,403948,1
112VvEAavGAkMKCLf89AVTYUByYcH9rSdF,FALSE,283678125,284000000,321875,3
113tKCjJC9wbwXmkqgaphGbPgHBuHySaFg,FALSE,10639,10639,0,2
1147nwycFC5g4cwgKvCvpUBFxkCJTVEdMx,FALSE,0,12000,12000,1
112XnWFWT8PCNo3NGiqD6wSHXpBvzoeuLQ,FALSE,0,31855,31855,1
114SWFDcFxchPExuADp2EvVzEY3fpt5zYf,FALSE,39664712,39664712,0,25
113gu5b13N1rVTWLHLmVPa9FTBdf6owpkR,FALSE,0,356751,356751,1
112vaXCo4TB3q7Kp6R1G58S9kHNoydKxRB,FALSE,19337155,19854419,517264,3
1139CLUcXLSM1JzmsVL3RaJbEDvd4kMJQU,FALSE,403665668,403665668,0,79
113DZ5g4AB1fBhBkHqaxS4t6563h5uvGR2,FALSE,0,7666,7666,1
112X2vDUsyXSEi952EqRL5nsQicQ1tDFCq,FALSE,0,594976,594976,1
113tZe5zXYPgVHrtbvdc34SW5PB2GjcdaA,FALSE,0,65000000,65000000,1
114VwjuweRs5mE6FBhzFigqLujSVNzSMDD,FALSE,0,12332,12332,1
113ZjbzZU3hUEy7CH2WV6Ajwf12CXhqeCr,FALSE,0,483465,483465,1
1141EcixW3Xo2i1gKRuboH9LhvuRScQWhr,FALSE,722200,722200,0,2
112zf1QDy16E3LEPDNP8QD6w2tqaSgMAjG,FALSE,0,1000330,1000330,1
112VgZDv3VbaMcEgfMm4x7FtELQeNBK66y,FALSE,0,18700,18700,1
112x5nErstndgKjRes6sEJUtoc1kQxQZtn,FALSE,0,6528533,6528533,1
11329muPL19wgU8w7U2QppnJwHYzuSMVMC,FALSE,0,8714560,8714560,1
113A7QMmtyvUvhU9FVKrMGSAZcCtZW8LT9,FALSE,900,502730,501830,3
112rVUrmqXdfM1bjsUA4ZVy1NjjX7nV7BU,FALSE,0,155224,155224,1
113Fma58iFkMS9bc2FrtBe2ieHZ1mGuQvA,FALSE,0,12000,12000,1
113ohsLmCvhE4Riv7DRV2Qfebae3J5Zrri,FALSE,0,62,62,1
113cu2GQaZ4xfmDzZ47H4QJvYvAjUSxm2e,FALSE,0,254943,254943,1
113UvCP4qmQUM5ScFJGpWrFSdDwaW9Zfgw,FALSE,0,1000,1000,1
113e6YaLV6x5iuNgzuSsEw4NiiTyoZhZ9S,FALSE,0,925,925,1
11314qHG3RvonBECMcUUHZnceudXDoFFXy,FALSE,0,153818,153818,1
114R3Z3hzRq4VxbnYHommt6JJrf5zerEgw,FALSE,881578,881578,0,2
114HVbxDJQZJ4HhzVBdRPkCUdEYFWuQVS9,FALSE,0,53082,53082,1
113sV6dxDEbX9dpbwQ8R4irfuSZXnUmu74,FALSE,0,11664,11664,1
113suX6pQd6FupKaBjfYwgiDEvKnxEM3ZJ,FALSE,0,21998032,21998032,1
112r3YnaPuPcJzmHXxXdiPRxazJWmqUm2b,FALSE,0,24972453,24972453,1
114H6S23dNMn36DTHnycdHoAbR7U8wzUDP,FALSE,0,580,580,1
113ZabWsu1RR6zduJbmAoonhaCUAcKzTxV,FALSE,0,1,1,1
113nPkUCqyhADMKcdKy5arxY5m7oZv9jTP,FALSE,0,10760,10760,1
112oAnKoogS9QAXMwpwTo1rTw5WVX1o9Zm,FALSE,0,132959,132959,2
113KqbieJE3b2z6fhPTqHtbVwmtvprSPBm,FALSE,0,7070,7070,1
113qgvyrLJ9nUr1n65znDiqCwQyUoVKTFu,FALSE,0,1000,1000,1
113ZNMmu3JRWEQA9hGdBaX5X39ZRLsSGDg,FALSE,341799,341799,0,2
114FefGqfzZebCuTS7GTrC2bwMm6mXFgKz,FALSE,0,32981600,32981600,2
114QvntSRUtA9RqVp3PbTnYtn6C6ZTU7kJ,FALSE,0,7470,7470,1
114MtW1zqmd5TaGByqcanCXp6qFE3xPe5f,FALSE,0,60154,60154,1
113copEvg6YjPhsYCaXG3tiv9zzyqEJQTz,FALSE,0,10000,10000,1
113R5nymj6GbvBzBXwYCCS79y6WJ7QDSRt,FALSE,0,95994,95994,1
113i4ifm9kRmDqitykm7x9pbVCwByBAQZQ,FALSE,0,1717400,1717400,1
112uAvifo9FzVcpsjRpuMUdrhDsfbU33vP,FALSE,0,3000,3000,1
114Y4u37jrVUQLr1giL6vxbEVPovyPuwoe,FALSE,0,17889,17889,1
114Hu2155Up5ix5bG2A4BK5ydfJgA7Eu81,FALSE,0,983818,983818,1
113DADXPknV8zandqyWWqWAm9r1uoKTadp,FALSE,0,1,1,1
113T8A1c651wnffj1LYZv7B5gsWHjJuQw3,FALSE,0,22739,22739,1
112fD1TZpd9seEpMDXnmWyfWbX88oYN5WL,FALSE,74104683,74119733,15050,28
1136nAjbuHZLD9zUXLXjpwZPYxJ8FgQs8e,FALSE,0,95507,95507,1
113g2GthfHeKUN7wbJQj5Hg3CUXPP8sWoH,FALSE,4649807,4649807,0,354
112fZ9sywdecJEVQ256AYcxc8sGSXK9VpT,FALSE,48315275,48315275,0,2
114FBKtDQeSsDGyYsvzkzQQfwP5nWTQKv6,FALSE,0,5500,5500,1
112hdEi6uHBBZb2wcYqCRBUQVxsH54EZvV,FALSE,0,2500,2500,1
112mXDgwft27oL5W3ye6ho4AgNfw1qhwgD,FALSE,89489156,89489157,1,3
114J3hbd3gcfQ9WZvenYC6VKi3EpTtMNVJ,FALSE,0,5500,5500,1
112hdTsskUgNtyikvi4VLfoyHErJrZP5Lg,FALSE,0,15310,15310,1
112edAZF5zirAViXrWUVmjLTnNhFbBkdZQ,FALSE,0,137651,137651,1
113Tn2S7bZi8J2VtG6X1GAhHb3wx1UcPt1,FALSE,80000,81092,1092,6
1142VbEyMTEvWh8Z3KWQVvbQLboHPFJbAP,FALSE,0,5000000547,5000000547,2
1146BbiRczv3ZCN9qLC5d6cAiDHnjZ5BGf,FALSE,0,1000,1000,1
113GyjWzMewbaxqTomY3EGyN2bgKFZv1BJ,FALSE,0,51215,51215,1
112ysctr2djQQxRxfK32tzAvSkBh1QeHus,FALSE,0,1560269,1560269,1
113QKAGgsdFzveAAGVGwBgLkMUU6yAksL9,FALSE,0,50000000,50000000,1
1127JEA848d4Jr7FzZwFLhV2f9PRvFeqhB,FALSE,0,32000000,32000000,1
1134JY5s46Tdt22zA48aPntW3FA3PnFG5J,FALSE,31351489,31430000,78511,5
112KaNCSZ5iwiAvR1YPe6pb6rEwFWGd5py,FALSE,0,289935,289935,1
113GoD1tFgxAFoDFDSjj9cCFHwNHwGKrQS,FALSE,0,142009,142009,1
113SB7PuRLdAiAEh44PxPXSxbBT9oj7taL,FALSE,0,69318,69318,1
113ZVCYM1W4xuaKUB3MspzdcB1MNNojmbB,FALSE,6000,12546,6546,4
112QN39dhevU4NoiLPQaYQbDcgs2VjgBYS,FALSE,0,200000000,200000000,1
1124zzjskvNZ2gZSrUyzCaHNJaAbVkZaTd,FALSE,0,8074,8074,1
112ZdukUcQjjCUcmbvDfSG8zYvKUfMqPxN,FALSE,0,239149,239149,1
113N69VuKRf4KvNaYvoznryssZ4obGb5o5,FALSE,17842,17842,0,2
112g4bmLiSxHH9Fe7orky1sGzhqYW13DhE,FALSE,0,997335,997335,1
1125UNLBJW3Zp1L3xxeJxSUwR9VEhroMeq,FALSE,0,172830,172830,1
112K16UuqS5uao49dvgJexpnSEAw5XAkmL,FALSE,0,1000000,1000000,1
113wB5SrnJRdC5Cg9qtvRSPiNPqhSohBPY,FALSE,0,100059296,100059296,1
112PDoDaLE95QfV3ZggDDZuYrKKbGSXhT,FALSE,2547818,2547818,0,2
113n5d3c3u3qW2mY3wCGJBbmjXGrkQnWRY,FALSE,0,6480,6480,2
113HpTNCAehxRnJcXRpyPxoiRMAfPQMKtg,FALSE,0,244800,244800,1
113UK5Ma8GVZ4VWQ3upBKmrRczG8MAW126,FALSE,1657283,1657283,0,2
113R2WTZNzcjzcWteYHt4VMHmWu3cg8NXd,FALSE,154710000,154800000,90000,3
113p4q8X1Jub9WkVfnnY1NdAjmyr3DvRb,FALSE,6024419,6778587,754168,6
1138ZSiC1txhTojkDUFXwT86xCCCQ4Ty66,FALSE,546,1092,546,3
1123auEpq81aDyhm8nnVbPArikTrR9eRsB,FALSE,115671,115671,0,2
1137CCkimDuhAB4d8QogvqBGqtrotbeGSp,FALSE,0,233000,233000,2
113TDdNN7E1DBQmxhoUasrhboCXAN3sysx,FALSE,1103798,1103799,1,3
113NAtK4B436BVsBu5gUXEHSra4n9a9C5U,FALSE,0,47797,47797,1
112RGedPg3PZRM2Jobk8zpcZBSyhM99dTv,FALSE,0,9929,9929,1
112QSe8P6di77KoBxXKCk2QoTVuAdQzD7d,FALSE,0,1743558,1743558,1
1125bmpB5xJigWz4xJ2eLhtKELbxMmrMqy,FALSE,0,20000,20000,1
112ci3cQ3f7bmvXcuF7DHy26RZ16FFvCbC,FALSE,0,103000,103000,1
1139LEYJtXKb2eDgeDboj5m1MBfMMh9PiZ,FALSE,290171,290171,0,2
113k2VD32aaopJV28ZEWt21Vh2c5gG8fPe,FALSE,120950000,120950003,3,5
112v3ReHJgQGmPDLmYzzwor48Xrebn5buc,FALSE,0,7174,7174,1
1124m17bWN9Uy5hkxdAD3JjdQmz7PEKLzs,FALSE,0,5000,5000,1
112VKjUppw7ZJJGiVCnfrkMjt74USGmN28,FALSE,0,10966974,10966974,1
113L1ym1R5ov63D8A6yDSncZY2Wz6VKmZP,FALSE,0,483661,483661,1
1122zggMRh44J9PjaDGJnn5LpLRk4LavA1,FALSE,0,1092,1092,2
1127Hx4JPJTqMGkDVYX4KrYLLuR9xFZV8m,FALSE,3030000,9268500,6238500,6
112JHCrMPSCN9zBxVPXxQ6aDf8rKu1pHSF,FALSE,257287,257287,0,2
112jYJAKB8W7P1S3HkoJzLqVDBV1aMc1X8,FALSE,0,4900,4900,1
112GQ4Qwg54vnU7bKLUAbwH2iCty9ZdMGE,FALSE,0,10913407,10913407,5
112dyFmj4udtHeJ47Dtt9t5bbLL1LUaP87,FALSE,0,298570,298570,1
11245VG8FFKagj6rZmUV9L7QoaCUSypexE,FALSE,2144690000,2145107470,417470,259
113NjQXvUsvqeUb7WqzSb8y5x1vfGJUTTV,FALSE,0,528640,528640,1
113QRZqRvCduhC5bdqy6gQVrFGgEos6xPM,FALSE,0,5500,5500,1
113LTteN2KPe5TjLXsvVsJUVpZX2Dh1hHq,FALSE,0,15374,15374,2
112yRdW5W7iAF6NQEuZk6JQLkfZWzZEXEh,FALSE,0,48751,48751,1
112gLq5P6ztbwDtQEgMRcguVAfUXaz3zYZ,FALSE,0,72281,72281,1
112v9uQy4x1LEMhP9pXf2pV4YnuhLnBjme,FALSE,0,1587724,1587724,1
113dRgBStrQsLg4wKs72oVhZYwSD3HvAf3,FALSE,0,114843,114843,1
113i59Z7rdzQ8W22cqEYwegKo7NR9FAxo3,FALSE,5264490,5361490,97000,9
113Zbv6t97Xt1yZp3zoZs3hztvQ8mxNbPD,FALSE,0,142374,142374,1
11111111111117ZuVHvWgLqLys4Yf,FALSE,0,2730,2730,1
113j3D7GsbDgxUS16JnXyijQHPnSWgZw5Q,FALSE,843080,843080,0,2
112zQkpwZFGcd79rYrKz75jcQw69g3mGme,FALSE,13193346,13193346,0,51
112KrD5k2A1ZB92MiW1uZzyRh2gU242eUc,FALSE,0,412584,412584,1
113opmwoxT5Xx8gKhMsR649TUczBnYw6H1,FALSE,0,852162,852162,1
112AmM5HnuUFaeAFZfb2wGzHZVDv8qAB8b,FALSE,0,411414,411414,1
112yx8LRddwu4k83g1P6NSYP8i3xFvuuqQ,FALSE,0,22499,22499,1
113uqJ2tPANjTSyHs9yh8TKAqjKPNQxYWD,FALSE,24603429,24603429,0,2
112e45FbbZQqBQULSV892dZ57GGonBm6xG,FALSE,25540389,25540390,1,5
111114ETxEsZHGwy4NSsKBKtgaPWg7hU,FALSE,0,6480,6480,2
113n1H7E9cYfp1KytDp3i4DdH3vvwV4coW,FALSE,0,115570,115570,1
1131TiNvjd3gj362SPKsHFxKCyEHTzmhAw,FALSE,0,1000813,1000813,1
1126FP5CcBu9m34ZnVMKLsHzWFFiQv5KHc,FALSE,1058362,1252348,193986,4
113hQVFeDC9PmjjTXS7Zhoyw2JHCrZid8M,FALSE,0,15179,15179,1
112WcrmB94hFJRUT6F6xEQh59g98yD83vu,FALSE,0,51046,51046,1
111oy1ZZ5Ru6aXrzJcU6zxzc3wAqFAGW3,FALSE,1513397,1513397,0,2
113kjqcn2KQNk1eFEuAb22rHWYoNAkQdKL,FALSE,0,1176633,1176633,1
113yEzHfzMAeM3fGNk9GcxVrAFUzeF3wcN,FALSE,0,1065300,1065300,1
113HRoTvuc28TbmuDngvTv8Dn9WdvhhRw5,FALSE,0,279700,279700,1
112zCF22w5qRvEjU5YzzPzfmcTuFuNJu5J,FALSE,0,9700,9700,1
112Eesf5qqwzQumwLihK8SKBfiRtM1uGPE,FALSE,0,28211,28211,1
113xMGSmc6eh1UedW9fZ6wLZWyQsz24PB7,FALSE,0,659478,659478,1
113fowVd8RtSywvxtVay1rqs961uuV2a4G,FALSE,0,6890,6890,1
112Ay6xcXJYAXCTGMaZzJM3kkzHapEYNnG,FALSE,0,1000,1000,1
113DtSZiQFBGMdHgMeTsG8Hk8BC3qFqsmS,FALSE,0,46866,46866,2
1134sjabpDe3A5nevMec2rjv1Jwa2TUWdb,FALSE,0,130000,130000,1
112mEcJCMk9jysqHe1S7xJJKtZf6q59J6T,FALSE,0,4100000,4100000,1
112BRGfavA3g8arjE3i34sKPqH4yhCfPF3,FALSE,2721340,18982528,16261188,24
1136gRadbtNfWiNyt95EcPUYDMteMSNFDR,FALSE,238475,238475,0,2
113LoVRv1RaXTPWm3YYKKgaWLGWBBkFhA1,FALSE,0,3950000,3950000,1
113cX2cKMmARVLUWoFh2XNErDkCPw2Gjof,FALSE,413096,413096,0,2
112TDug2WBet1y5KnWkNu8R8TbjbacyAza,FALSE,0,2730,2730,1
113GHG7BjfC26VZGmh7U29A4N1YXsARBpM,FALSE,599702104,599702104,0,2
1134pESrS1sJjT7CHSrd8KtX79SzFiWGtH,FALSE,5984200,5987600,3400,4
11112FvYjKGi8vuDEMTvUevvJyTqqxUjj,FALSE,0,548,548,1
113PftFN3URF9BePgADSQYNbQjmN61aw9x,FALSE,0,4012796,4012796,1
113usxfgCTHAkdwRQY9iTtudZAN1x7ehNS,FALSE,0,623000,623000,1
11276TL5zQahSsJHdqkEKLfYDxfMqBQhky,FALSE,304379,304379,0,2
113WeNJHtZMizqMi11BfCpkGzMuiwjDFVX,FALSE,0,6628323,6628323,1
1132UYarBrwUegMFxwBPKx14DS54tWZkMH,FALSE,0,750535,750535,1
1137Uurgs8XHjazkB93s8KYq6HtY8cHdpC,FALSE,0,40000,40000,1
112im3bU6U7Cb44bAGP2mV925Bm43qXC4S,FALSE,12135888,23046867,10910979,5
112X7jtmbn4MVCuHimu46CboBQ1hH1smAz,FALSE,0,9536753,9536753,3
112enW8xGb1Vu6vcVVMpZxcHKLVnaixYdf,FALSE,900000,901000,1000,3
112BjtsMWL31B7CETXtsbq1EarCBQCHWFB,FALSE,0,997869,997869,1
112nkQU85C3JokoKFNt3CUSPWVHzLsqc8v,FALSE,0,492036,492036,1
112cF5PBZBky6kA8XoHyDct4dT9ANNYStz,FALSE,90862269,90862269,0,3
113WQJAVh9Mq62wGM3qYzY82VU3w5eiNg4,FALSE,160066,160066,0,2
113ofyQZaw4eSPYLsDSDcTmVrbnKtwFp9y,FALSE,0,248072,248072,1
111Gk2Yf6SS1NMXMV17MKqsDUxxFD2zX,FALSE,0,5480,5480,1
112x7UwdjJerTSCVJmJhVy36pUp9Meg8GL,FALSE,0,3482860,3482860,1
113hGu82g7KcmmxdKX3oaGGSxPmxyoDZDk,FALSE,258902,258902,0,2
113FSJ5ab8vz1Hqq3xdwP3aZKC83jiKqq4,FALSE,0,705225,705225,1
113NW8kH7L5kibHgftMGFaHduc5iYpoEHp,FALSE,27832965,27932965,100000,7
112GvCrp1YiNaw8i5f1UtUwjZYWUVNCryY,FALSE,770000,770000,0,2
1136qTnsDP2RxnNcRyukA1F5XwMfBhgMwx,FALSE,0,12134,12134,1
113dgstumCCJ8Gmftps9kj1V7p7xhtA6TF,FALSE,810623,817196,6573,18
112LHUdtV2Pi5Vb2SLcrATavQaAGjFK1jC,FALSE,0,37663,37663,1
113JRZgMW485saVMLYKtEok8jYn1mJhgyV,FALSE,2535,2535,0,2
113j8t3rmqip4JYqcANpyUesZmersffqjv,FALSE,0,11155700,11155700,1
112pW9ueMaSZDyh9SqTcuyvMJg2xU9euRi,FALSE,0,268583,268583,1
113uCHG7rskjNsTLFUMuniisNLgNmVedsB,FALSE,0,1000,1000,1
1139zkTaRwsjRN4sT4XuhAgLRXGdXKbBMh,FALSE,0,321049,321049,1
112Xx3L4vEHNKtGbDoxrxTnLPo6khMvLpL,FALSE,0,726767,726767,1
113Uad2R7ko9HB7WcpskT63L9WPF5qpHi,FALSE,0,5480,5480,1
112t7CD3RL2Brh93Fgkvtnn2kd1YwTLmbV,FALSE,968634,1014742,46108,8
1115tMUoemgYxbn5wogxGp6Eq48Z7CcaZ,FALSE,0,11000,11000,2
113V7hY1uBc6ksgWoz8GFZWXDKW18NBdd,FALSE,0,5041,5041,1
113MgKRDfgBmCWoAhBVwCzNKbBPNZpcBo5,FALSE,957375,957375,0,2
113R8Pg87iKryV1a7aeEKGELzp1hE3ktx1,FALSE,0,21446,21446,1
112dJHipekeRZhK4U2WWcUGXUdLspiE2pk,FALSE,0,7812,7812,1
1132YxoVgXMzbA1crTVjtfGWYPwKf8a33w,FALSE,0,830051,830051,1
112Nj78padvAaghAPj18E3BoCBbMYL7tNd,FALSE,0,26251,26251,5
113rYZUcghing3tBGvM3cLt9PzbL5StzQy,FALSE,0,12982,12982,1
113rvYPVfasrqiBaHcCeMGc4waQ4a28uYL,FALSE,0,62700,62700,1
111uRSbK2DzXNdc6yFnNqReAPAXQm3HNq,FALSE,0,66960000,66960000,1
112hoWw3sQSMGbNsmzjWfeM7oDMMPw2FW1,FALSE,0,9000,9000,3
112bxQ3k92cqNmhRgLtrPg2KfnnwPxg8T1,FALSE,464236,464236,0,2
112z8EiKrbZohQes8jpS6Z7aXiU9G9mae5,FALSE,2305,2305,0,2
1131qbvj1xA2B6ceVQb4VjkMtPnLJGmwuV,FALSE,0,674279,674279,1
112dz452ePk2p6VuA7SzWNgUjBppCdpGLH,FALSE,0,6207000,6207000,1
112WciuH9JH5icni455Qypj24ZQQuX83fD,FALSE,6829,10000,3171,2
1134dxhdYxvo42abHXKVTDBuADbtXtqff,FALSE,4262367,4262367,0,2
112n83o85iRdK2URnNRD7cHHno8Rswmij3,FALSE,0,8532,8532,1
1124m18tb3iA31SqSQBs8RNFRwLfNTDutm,FALSE,6370796,6601148,230352,13
112SirT2Sd1uQDUPmbfhzRQpBbqnneThHr,FALSE,0,299780,299780,1
113x5vipCof3uH1nT4hqMT1WWeHHUz1jTB,FALSE,0,1300,1300,1
113pQJxrD5NCCf8Xq86MYTXeDmmg5VhPW7,FALSE,0,60187,60187,1
1136XJMG1rD8dLiefpgqGnNkEuXHYvwQbS,FALSE,0,997316,997316,1
112aY9AjnYBeQboKYMPx4tcSvDHLU7XKzr,FALSE,0,1087833,1087833,1
113y5aeQswfsYW1B1FC4KUZZKnt2DTHgVo,FALSE,0,9500,9500,1
113WEpN6xHcA6voXKSCjmh65xqfDMP9SXo,FALSE,135029391,135254000,224609,4
112RfxbsV4CmrcouJJiwwFaLynmznCLQfd,FALSE,0,1580426,1580426,1
112TQnPKFcGmxnA2Ezo59nDHtpFmCQLgeg,FALSE,3419,3419,0,2
112UDdQrWzeuEyZxiXrF9oGf2ShvideARz,FALSE,0,80000,80000,1
112sWBqSdomiCntUB93RgLfAfQoo7cK1ZL,FALSE,50418871,50427043,8172,5
113nbxpSohvBa18ufbkvdoJ1nVSqhcNZRJ,FALSE,0,262990,262990,1
113EgNngod9SB6vrEdjS4EddCRhT4Mkyo2,FALSE,4347520378,4347520379,1,3
112DSVS23k8hah2nzWC1cH8iowN7yEUkLe,FALSE,0,36045,36045,2
113yoeANgz5Zw2mMfLqXAXr2RFSZYPCp1s,FALSE,0,8032,8032,1
1138RoNe4bVdNPQKLYJVQMbMc81RxJtvhQ,FALSE,546,1092,546,3
113mQuEgddF8spsBRRmg4hFmNCRgRxXwzh,FALSE,1018818,1018818,0,2
113A4FprtEaeYqqtrVcyAk2eMovyoV6NP4,FALSE,0,1169121,1169121,1
113UKv5e8wMgk2kpG42o2qE7XViWrUyFCM,FALSE,297198,351735,54537,3
112gYFdwFQpR5AkEpJLwpKFD9oTb54PjXF,FALSE,210400,210400,0,2
112o2ccZVUVg4RsXHHp6GfhFS4RUE7wP8s,FALSE,11773522,11774069,547,15
111MjsZUw3arJd398JztL71yUsRKEwBSq,FALSE,0,55392,55392,5
113aHNn5sF8tLBrtTxJ2KhEKeV2LtiwBui,FALSE,0,1000,1000,1
112kafaRfr4u5TM4rBCif1odhV6cgDAALd,FALSE,0,782,782,1
113VXwwPCpM8Av94wk8SrtdHTETx1NYj4c,FALSE,543823910,560942757,17118847,317
113Rd7RTSSfdqUn5cPrqwZdbEm6TmhARa9,FALSE,0,752383,752383,1
112VF1s4ZqV21pj2DxkUuYCgdenzcTKyYp,FALSE,0,72880,72880,1
113WmEK89sKAaY5pFS8VeR8rzN8ZkRcLqH,FALSE,0,7323,7323,1
111W6jmHkN2vYaAPyBr7hheSwrvydMb5d,FALSE,0,39580836,39580836,1
112rvcdgNsgYrE8iqZGC8Gc9fqSoYptGTt,FALSE,0,11761,11761,1
112a9xzAaQLT7Pw53zqByutkYrEgyDJNCc,FALSE,0,157635,157635,9
1129mJJoCaEwm9sVQDSarKxbRym7km9Y9s,FALSE,3723307,3723307,0,2
113XSyNCCmFvgTrPXYwFDrFvnuceyQoTuM,FALSE,0,31131,31131,1
112GgBnk8jyFomyHwZqREgZJwoaBfCVFPS,FALSE,27741,27741,0,2
112g8nP9qSonBKiVXgikkJ5LXitGk8NRzr,FALSE,108135,304405,196270,5
112xmMU2xsWrnWL3yqLaR8oGmE75sUELeA,FALSE,0,10000,10000,1
112oKiJPBwEgijkZ8mWaNbRvuLGHHKXkWM,FALSE,758419,758419,0,2
112uUEdrjydopQftTd9325tu4wmgZxhAEg,FALSE,0,650000,650000,1
11112D4cdAw1PJDqDzjwqB37wx9MKFQTM,FALSE,0,5480,5480,1
113MNsNShsuUzrGn8fGfx7nFBFbn8Cj9Lc,FALSE,0,6000,6000,1
1138CqExVrrjGH2tcW7E6opYpKUFxSsizE,FALSE,1005269,1005269,0,2
11286XLa2127gdAmvd8YRiZ45wqz57jDM9,FALSE,1638,3822,2184,7
112y8hjqEVPAisamhWPcPqftmDgcrcpGJy,FALSE,0,10611,10611,1
112rE2WhfrkmahYsW49ptnxAfnXnsGotSt,FALSE,0,17354700,17354700,1
1124JWMKYfMjUzGzQfSmdpFN23dpXuwKhM,FALSE,0,33077,33077,1
112o1QsQWh8d88jZq8mhQvrbRwXbad3dNY,FALSE,0,8830,8830,1
111111S7WU9QLiUDTr2viX9GDEZ3EEXf,FALSE,0,2730,2730,1
113bj3qhwePxXS4koAJaooNrZtyv1L6ovc,FALSE,0,11197536,11197536,2
113fk5rLpzweM2XCfYsfYHni8rReBeWKN,FALSE,0,1306333,1306333,1
111111111v11111111111111XoV17A,FALSE,0,1,1,1
112Y598fesMCQnCziSfQHk63b5GyAgedKV,FALSE,0,15276894,15276894,1
113zsbNBsu3dj4rJn4wmGLturCkA4Bx9iM,FALSE,94426907,94427730,823,19
112BZWaCBZUQQ39f2rB8kwQoHDiZZotHAn,FALSE,0,100000,100000,1
113sWvHaeyoPSroPWuE4yGcxA6FTrtbNNX,FALSE,0,37806,37806,1
113davYG1b4Wk416sWVqCi6eycoUEc8BwB,FALSE,0,650,650,1
113ak9ZukHAq8txQ6ovucj8qmpvhMCCeQN,FALSE,0,7370000,7370000,1
112c8GaWpYLTGQcmT9fQtxAqtpLAHx78yq,FALSE,0,1316352,1316352,1
113XRUvrGVEtkTyaqXBTDWSSdUzBFoUs9x,FALSE,0,269125,269125,1
113ttZgJAp6djTtZG3eDRkXRSoTnqcpTtx,FALSE,0,45410860,45410860,1
113DDakm5ARPMEU5r8vgsRU22Tuh1hobv5,FALSE,23822352,23822352,0,2
113vM4d2LpPnunQvyhNTnoXXmEDPVzLCmB,FALSE,0,559,559,1
112hHrorAFjiEoWrEV36y1A3HpLi5iyNC8,FALSE,0,241000,241000,2
1124hxwtS68rjvETMYTwGikBAutx3uUn4K,FALSE,0,11433889,11433889,1
112xxmJsRQ6ucPUEGGYjWGt1eVvEYr5g6a,FALSE,2498110,2498110,0,2
112eCyajnMH6aAS5gDHaKp4kwU5oWzjFu6,FALSE,0,13365,13365,1
112tnh5SX77oFyz21174tn7H2FELzbyj7C,FALSE,0,5000000547,5000000547,2
113rEGbXuBzxGEpqnZMbHhkDvatTkvwhK4,FALSE,0,1000000,1000000,1
113zDBs4hvJfLwtxv9RMBYm7FoVeRcTgyp,FALSE,47761,47761,0,2
113kTpv8ZmMWZgk4Y7e6qKLz5fPNapbyXd,FALSE,63215,63215,0,2
1131Y1ZFsigDGqg7Yg9VRnnn2o6qDPpHwL,FALSE,50000,3500000,3450000,3
113tPEdPGXu21LrTdBYAaYSPBGog25WVVS,FALSE,7843700,7843700,0,26
1121aGZaLgd3Qk6ecog5Ne2VHX5z1BMPVk,FALSE,15015000,15020000,5000,7
112usSyHgCPRqvdZKu9Rsca8qomhTjEc1n,FALSE,0,1000,1000,1
113rw11uzasAoQWqzJ74UBYRnhaocpVwaA,FALSE,17578343,17578343,0,4
113gYuz9ioCJpvWbkz35W1G9u3mpmD28MG,FALSE,0,193306,193306,1
1125ZtDeCu7qG9ZieuyWfRsWSJVcrbaEmu,FALSE,0,70104,70104,2
112yePar8bsTXo8VbeBLgcmPeu6RfhdQ9H,FALSE,37447,503276,465829,12
113wGtdsYTZTzzPL25GfEnrCo4wjPSpW2G,FALSE,0,3992031,3992031,1
112W1kbfaXjiix28b4dLUdmXb5vKYStKUR,FALSE,0,9647,9647,1
1121VwkoZmHettWYC1Z8tnZDPm1ewvEGS4,FALSE,58283,58283,0,2
113wMsbqb4uUa7kX8QcvFuMwNQBycaAdr6,FALSE,0,1804129,1804129,1
