wallet_address,malicious,malicious_type,bitcoin_spent,bitcoin_received,total_balance,total_transactions
1E6vHVEtMY5xzhuUzRy6aX6uWGTxcbQCnZ,TRUE,4,19570000,19570000,0,2
1MQAajQymh14msdWQcoe68fQL8nweCLzXp,TRUE,4,10040387,10040387,0,2
1NumCTUfhUxF2Xz5kAdbP32HqYfRGU7PfX,TRUE,5,52261372,52261372,0,4
19mgucW3H1vxxT95XKQZh3S6Vt6VqYBp6y,TRUE,5,29580445,29580445,0,7
182Gqe1U6qB2rT3aKZ89y7btB2s1C7TJUj,TRUE,5,13815600,13815600,0,3
1DdaX7Gsic31gSLZZC7j11cEGUKfFYDnob,TRUE,4,25200000,25200000,0,2
1LygPTbNxFr3RzoBRzwBifQXmE7sCZwM9p,TRUE,4,19113429,19113429,0,2
1FDsczpSEwxqyqZYPwbspB79s4zyLPfdK6,TRUE,4,100566467,100566467,0,8
1AELppzruEPxcVC9oLmLgzZ68iG1LsepwA,TRUE,5,25000000,25000000,0,2
1MKkh13aeFvGv8igX9Ep1uism3CJJf9ft,TRUE,5,203225062,203225062,0,19
1MTo3SgE3EM6SJcJ1T61fRsJDioBL4X472,TRUE,5,16758500,16758500,0,3
1K1KMHpynJHQRbhzKHyik6yaJuQYxSaZCm,TRUE,4,17452600,17452600,0,2
15pY2U8WBZBJRVxGhh8WRXsdkXQbMKD8k9,TRUE,4,62239641,62239641,0,7
1o7G7bVR9zPF7v4z9HFFL2wcpFZ6CDCQY,TRUE,4,146529920,146529920,0,14
1LhXVkgCRBTv4uV5uskAneM3dzxSJ9jCXg,TRUE,4,22516381,22516381,0,2
1NUFhwLSmJPnjBNyjtuFPje54UG9AH1Ruc,TRUE,4,39518748,39518748,0,5
1GB22WpNfFPcAYnad1Sd3qWoVJeDbtN72M,TRUE,4,38674532,38674532,0,4
1LrC7axj1MrVaSReAYaT6pjvKNDj8JCpGS,TRUE,4,20980987,20980987,0,2
1Br5Lb3zKgdbwt77ufSCjn5T4xCDq9dtsh,TRUE,4,3772371,3772371,0,2
143KjGtN1BNJ7iSnym3L3ZPohtoDLw2Kva,TRUE,5,27070413,27070413,0,2
1324iSD6sMrgvJJac2LReVRTwa4QciEAjY,TRUE,5,23915253,23915253,0,2
1C8omJvP1bNnc5b9ggJn2QqMjynoRk9VS4,TRUE,5,21464194,21464194,0,2
1PDverTfcLYHwLHodU7NKd7uQ6t9ASAEGt,TRUE,5,47111259,47111259,0,3
141EZeG7syZ6aytc8PEg8p7ve1GD1HGJkE,TRUE,4,12919415,12919415,0,3
19rtEghbzbyBqmgJLBtUGd9VvVC1s2bKzR,TRUE,4,42266000,42266000,0,3
1MjHvF49gXMhuZGxxwio1kvdzh8mb16A7J,TRUE,4,2089216,2089216,0,2
1792BEu2MYmfg9mXwFM3ZvaxqLX7V5r2aJ,TRUE,4,21104660,21104660,0,2
1EgGAuCRUJs9NCicpHRsbAkFja3kFEVQ4Y,TRUE,4,27340000,27340000,0,2
1JBFFHR8tGiMgYLpnZCVG8n4cSpm591urc,TRUE,4,3127375,3127375,0,2
1FuH2kvMqmVVXFVpewVbZHuTg6FJVRSaF4,TRUE,4,175221495,175221495,0,16
19Vok4UYuig3XC9ixoASteqXUvB378qAUR,TRUE,1,12100000,12100000,0,2
1Bojxrin6MLmJuhGyYxQAGSHMAznRA43e8,TRUE,1,22649850,22649850,0,2
14JFjSYPQwnCQHCWaanf2sHe5dYJAAk8Cn,TRUE,5,9915043,9915043,0,2
1PWruA6XaKzPC92VqBB6MgAsvLCkW1H4U1,TRUE,4,22424289,22424289,0,2
16j8quu5c51swAN6QUdeMEcSidxD4JdtoS,TRUE,5,19790000,19790000,0,2
1EuUnZbqa4Wojzc3dAw9wowCoBwkkXHgdi,TRUE,1,22581000,22581000,0,2
1MAikeLUHocwmKZLZfZAoh6n9G9j4CKp13,TRUE,4,17299279,17299279,0,3
17p1fmC6918XoyJH5ndA7dpshs5Zw7SkTy,TRUE,1,23400000,23400000,0,10
1DSWhyNUicSFefXsUcK21pdGvixUfQ6Gk5,TRUE,1,28120869,28120869,0,6
17mbWtB3sU6VFYVrsmdBvkhhZytV52cQ6B,TRUE,5,48080239,48080239,0,7
1DKiacwU6XUBnHXS4zy3VmVBtGpkH2uw19,TRUE,4,22815020,22815020,0,7
1MipgYQchexx9nUuYqAp6bZbzmZC8NCqaA,TRUE,5,19860303,19860303,0,2
19UW5P6PGDA3SWehh8UMGQQC3ezBzN1mDE,TRUE,4,13000000,13000000,0,2
112gHCkHf4qBJMcSxFcGEr5csAe4D3M1Vx,TRUE,4,31537298,31537298,0,6
1MAikELj5J2BahL91yzVq71EQx28oLfpRb,TRUE,4,19112110,19112110,0,2
14J1wjWa7ofA353abi84i59Qwbz4Av9Mon,TRUE,1,13500000,13500000,0,6
1K7nnDHosR5czKZtuKT928YSxXXNSaDK6H,TRUE,5,17021000,17021000,0,2
1Hjpm2FRBW7dLG5hUy9rDD8wQ5kb5RjR9H,TRUE,4,13530700,13530700,0,2
1QJQDHU8HZXrd8w2Cvc6YX92345c9X3PZc,TRUE,5,21177810,21177810,0,2
1KhsvWrMRUAuWdUiUVnxXe4EJ5i7N8JmZj,TRUE,4,19408987,19408987,0,2
19LpEx5a64afwELsVrbhq9yNtfBSn2dcwb,TRUE,4,20299800,20299800,0,2
1MsrmfhwKMkXfRUvsnJw5CkU2pjqqYVvGf,TRUE,5,4157337,4157337,0,2
1L8Bk3BYfp81gz96nsn92iv1KPLkcdcafw,TRUE,5,19578593,19578593,0,3
12YFoESm5iTZZehJ1qYEd2UvejpYq4iLXc,TRUE,4,1917500,1917500,0,2
1DnHxP12w4hyzP4H8sh2tpYA8pXLARpD9U,TRUE,4,17249698,17249698,0,2
1NcghPivgy9n5YkU4ferwBf9wmkNJHzUhm,TRUE,5,17328341,17328341,0,4
13JvAZqQX74DA7bDMyVpigkEAhZik7aFSn,TRUE,4,131587581,131587581,0,11
13RAVqdCpRP68jdPm3MuSACyUFnJX5hKCq,TRUE,4,0,10000,10000,1
1Dj6ExXmKisBecnxSSRcNZip9Zq9nJLZsy,TRUE,5,23100000,23100000,0,2
1Kho8CPNnk42TbK4sgMzyWsWLovDPMJ6k4,TRUE,4,5111812,5111812,0,2
14tfS3yWL2cABhXVJZ97XRhuDXC69aWH6Y,TRUE,4,555,555,0,2
18f2UJpdeesY7LafPjE89BqBPiUmSYv2KS,TRUE,4,139984392,139984392,0,13
14UMaRokxAdm5EsVDX5v2A72Gytr2StEV7,TRUE,5,5169608,5169608,0,2
1FjfaqXBD63sV4EYPq3CazaZcYxoiEHoG1,TRUE,5,16847590,16847590,0,2
1HBzGZguKHE62ADuouiiDhYjrGTZ2TWSQT,TRUE,4,3267539,3267539,0,2
1MaiKELpXqgnrtGjdHbdaS4RpaX2TGx7ox,TRUE,4,5448792,5448792,0,2
14DvFghvkzQujf5Kd5AL2VKjxaYm5KidxR,TRUE,1,9471315,9471315,0,6
1HXnLWN8Bi8nKAhTg1YqtGWZ2KttHhiDZF,TRUE,4,141997458,141997458,0,11
19fwM6NnVWpkdCJYfeBiXL8QdDNzwVGPq7,TRUE,1,237645305,237645305,0,49
19eZa8gf67RjpPbSoytHLmf2EcT4Gdr3sx,TRUE,4,19683819,19683819,0,2
128pWFVB2HG4AxPSXUEJm9EpHpGw9NN2dy,TRUE,1,19347826,19347826,0,2
1CrxZoo7ETM8EPahUuto4jgPL3cgvdx7jb,TRUE,5,3662080,3662080,0,42
1LaRo6y9vpuibY1tQybASvcAjLyWuzXa7f,TRUE,1,91240994,91240994,0,10
18Ebj4vVmxekWdsjjQkn4kKsvtWgKnQ1vu,TRUE,1,31980000,31980000,0,9
19qqYeGgbzhT8Lic5WsbDZgJkzAy82R6fF,TRUE,5,17734672,17734672,0,3
1AiBJcWZYQrz5Z9S9X7nYNueznU7iU5V5h,TRUE,4,20978787,20978787,0,3
1Q2yu5awJd1Z3UJVw2VckeGoLs6TfSHFQR,TRUE,4,26333251,26333251,0,3
1JUx1qCA3H3FqfA446qgBs1ZcreNrES3f6,TRUE,4,57304000,57304000,0,6
13zPcErWsbUp1xWyUx49mpATQwEoYG1F7U,TRUE,4,11100000,11100000,0,3
1DAqDrtZ1XzwKtXPMHf41WXv6QT62uttxK,TRUE,5,15241497,15241497,0,2
1GRTxQzG2oN2ACcHqes6Ec9TPqs8j6yUGo,TRUE,4,0,5500814,5500814,1
14oo1PefeJCSxBhuCQWps3uH2dkscExGmS,TRUE,1,27992864,27992864,0,4
1BVVqiqX1mAVNujniRgi2NBopqA6HmZgtK,TRUE,5,10372216,10372216,0,2
14GzvDxjSndypXEkpHyBr2o8g5Z3BojL9d,TRUE,4,21834300,21834300,0,3
17jHsGecV53ro2LGzo53s5trTH6Qf3gksS,TRUE,4,11725394,11725394,0,5
3LGfgcss5VKSfrdooFFvYEfdgy3QPRhsBs,TRUE,4,94066411,94066411,0,10
1J6jLduCXbPyxt5EMTs7iHwdafANy4ThJc,TRUE,4,9211395,9211395,0,2
1MJne4rgeirTYxCwC81nJHPqox7DSsCMoe,TRUE,1,338396500,338396500,0,49
1DhpyWmvQ1VgtSYoY1ZgpmQ3BS28G31WvT,TRUE,4,79581683,79581683,0,8
15w8KYwC76vDRiSZD2LK6dEbHvs7N38mh6,TRUE,5,11536850,11536850,0,2
1KUhjQXx9mtvo7vvAtHnJox36qkjySV2Bu,TRUE,5,33377914,33377914,0,4
1PdoLVW7rhRthfVJYKtsLFVyd6RGo3mNaQ,TRUE,4,19764699,19764699,0,2
15WGVWt16CzuK3opvJHg6i1XSstbXGEPcZ,TRUE,4,21831220,21831220,0,4
17LiPp5SEEnMdhrTFwYJsvKx9qrEWmg1s6,TRUE,5,66430707,66430707,0,4
1Fjg3Q89MawTyfNcMbX6MUnfT923icRuMy,TRUE,4,20100000,20100000,0,5
1LH6PhEPTpz5CV4BuWFhW21b6DAiHzFPMC,TRUE,4,16824590,16824590,0,3
19PfETozXdAPmznsUtcLxwg894YKnHvmAs,TRUE,4,208480939,208480939,0,19
19prTXkytust42RFUZvwMzSbfaw4zUrG7R,TRUE,4,15054920,15054920,0,3
14cp2dFitGfgqCXht8KMCe3bKHbw51Jqpj,TRUE,5,7627546,7627546,0,2
1LgH3CmckPsCUwTcU6LEa9qSeSBuJTXqFg,TRUE,5,6882931,6882931,0,4
13i31QoZKzo4DkB7ewHvFuHN5hDnztfRUe,TRUE,4,10793065,10793065,0,5
1FuCAwBtLJTzxPNs7JPFVKTksZNcqFzvS6,TRUE,4,66186951,66186951,0,12
18cBSQPKQp4vj9uxkeYstfpiBpk18sRuZs,TRUE,5,19527106,19527106,0,2
114h48jc81nwFbDFvm3mdUUto9iGLJDwCU,TRUE,4,38636159,38636159,0,4
1FNf6TUsAdQdzRRPjNSX7uDsJ3T8AgF8Af,TRUE,4,59177603,59177603,0,5
1Jsws8ST3FqxgAbHYKbMLDqy9nwdbE2nS8,TRUE,4,283427,283427,0,2
1PcfLAYxg4yv6M2gCTtps4PrAHzUfnsD1,TRUE,5,19000000,19000000,0,2
1EaiS79szV5eTME4gb8LhaQ21zv9QryDWF,TRUE,4,54632982,54632982,0,5
1DQ3gwPVpE7bwLkgrU1aUd67zLfccGVXCt,TRUE,5,31980000,31980000,0,5
14s6sjVPchUdkRYhDhYj3c8eSAnFzizNqa,TRUE,4,16166156,16166156,0,4
1BpwthndBC2aDHiztoMtMBnq7ejmNkHnSV,TRUE,4,19600000,19600000,0,2
1GLvEgpHZxBMhkcoUXP69owPTbHs51mHGe,TRUE,4,25592471,25592471,0,4
17tJ177oJedMADuc5yFFnnrk7QSRDRgYXA,TRUE,4,95178258,95178258,0,8
143RTPNZEbLMTPagX72jA2QxL5z7EyLshu,TRUE,4,339011,339011,0,2
17v35QnAre7Vd2T74SD9xhEGJVwYfTPDhN,TRUE,1,19994997,19994997,0,4
1ES14c7qLb5CYhLMUekctxLgc1FV2Ti9DA,TRUE,4,86811787,86811787,0,14
1EnVwSYoCQ5hA6fqCxh56Dzqh17BydBnCy,TRUE,1,53557,74825,21268,5
1CNjS2AugMAF8N6USZjiPP5RYT6i2xQDT9,TRUE,4,6751100,6751100,0,3
14M9iKoZ6eqv33Nnh86cruPgXXfFtajSkN,TRUE,5,10514043,10514043,0,2
1FsQ6ofgshD6bR5V1X5LG1iF5Am5zNgrTL,TRUE,4,11900000,11900000,0,2
15PeB2Cp6PCB44gjeUaLtbkC4v21jjBheU,TRUE,4,7457122,7458122,1000,3
1N9bYPC1jbnXeYjWyRxirBwKQmkgT9Ajxx,TRUE,4,10820000,10820000,0,2
16m1NLzSaxvgnnM4xZ2Eav1wyE6DbzGdgX,TRUE,4,10151367,10151367,0,6
1Jr1BeJryvonjMXi5su6PieTAdFAfYPgE4,TRUE,4,9094468,9094468,0,3
14poC1Jg97vuvsyoKSZYz7h276LoAZcrtn,TRUE,4,114354033,114354033,0,10
13HffyTVP8qcYzd5tga4Bc6rCGETNbbZuD,TRUE,5,32348300,32348300,0,2
1HB3KtKoguFuZ4BdmCv9Fc4tYTwDQgmqmW,TRUE,1,3664995,3664995,0,2
1EGgvLwVTQ3UGnjk4LzcPwyXaEk2Fioqd5,TRUE,4,120378906,122814147,2435241,11
1JHePxmiJh11EuEZfNpooWLC4bwf8g5T3e,TRUE,4,12530000,12530000,0,2
1Nbo89UQsvZZczDsuevJoRrScc7Yg4DUPp,TRUE,4,22682148,22682148,0,3
1Fua7YXc9KYJ7uYFLNfz5rQWcgN7nQVfrs,TRUE,4,21538431,21538431,0,4
16wssaUQ1thukJvwV9YRBKzxzy18n47dY8,TRUE,4,7407300,7407300,0,2
17rDr5mbXjLdegWDFuWd61Ymhwm54GjtNK,TRUE,1,34952221,34952221,0,6
13PVSAhx3Pbzg654qK4ZuXXsg8GM7LV5on,TRUE,1,252355862,252355862,0,34
14VYd5JrPrrXD1qiMxZ5An2VsU5db5ZqS7,TRUE,4,50171590,50171590,0,4
1714HuhzpM7BjRAFnckn979GUzvwji7Y84,TRUE,5,18938360,18938360,0,2
1FqAEDNBFFjBZuVzk7V94tKgGwhVa8qABt,TRUE,4,3172697,3172697,0,2
1BDePsBcraa7qgPZNcU2PK5QgbpBarRGZc,TRUE,5,5575892,5575892,0,2
1EZ2rV5gkwWyd3C4Z1Qn1dXrCm2z6c2bkc,TRUE,4,57170583,57170583,0,7
1Lz3ELjZ8CPqN1XpPJEc8cQbEHKdVxKqTU,TRUE,5,9069330,9069330,0,2
1E9qZgNC9KRnJfwZChcBtXN8D4g17T51p7,TRUE,4,15488242,15488242,0,4
1F73edsje5GbjqybTgKAesWfihvp4Q59Eq,TRUE,4,12194433,12194433,0,4
19xT2Piyd9fg1Z3HNwX1SYkxSPaXeeBqZK,TRUE,4,35886416,35886416,0,4
16JApT2K6Z9AirkMeBSWyhwuJ8dCfRhY9U,TRUE,4,9508093,9508093,0,2
1GH42zWNAoFWVC6UyNut9aJDi2u83sqSeu,TRUE,5,3671200,3671200,0,2
1DLtwtp3fD8YS9JgR9syANQWtRQiRaxmG3,TRUE,1,58054392,58054392,0,12
1Mh8T6eVbP8zCRPzUqbb7b9PiW6Wv3mRPY,TRUE,4,135082640,135082640,0,77
1DZNohaDckSxJu6YxfeGkqCtxDAhtFP3Jq,TRUE,4,13190313,13190313,0,2
1LZStbAiQYiBGUTEH8mbTYu8pbvmrDprZQ,TRUE,4,44394538,44394538,0,6
1LwoM3aSGNhtPyGrH9XAZWMAxmjkFe6zLa,TRUE,5,2149033,2160055,11022,3
1MAD8bCzX6smejaowNLgQtQBF3apRHLBMZ,TRUE,4,27246037,27246037,0,6
1PVQiw71TuiwytfGSCGyGfDWrb8sap6GG7,TRUE,4,14742445,14742445,0,5
1NiDJxCEzhvtBSREmXmQzQ27qtbpk7eZLF,TRUE,4,12365200,12365200,0,2
1LrENQVrc9DC8WtQRhmC2ZnFFEWD1quEHQ,TRUE,4,19459480,19459480,0,3
19aT6f2hkZ8AGDYhFAdYtVYRj7kFhLBuVV,TRUE,4,6807554,6807554,0,5
14t1ovSs6XGBCi6BwZAQ4kPCJ3dnUapQTv,TRUE,4,25710,25710,0,3
179UHmZhfhaRg1mMTHjgjR1VXP514YzZj,TRUE,4,546,546,0,2
1JxHYktLvFf3uZvo2GhZSGVnXXPDPJCRny,TRUE,4,50097807,50097807,0,8
12ZyXPMJBAFCfpyYTYo8V6QcG653Lcs9oj,TRUE,5,23168878,23168878,0,6
1L9H1CtLsDCTtuvdE9hqpm9BD72jYBtvDF,TRUE,4,47142630,47142630,0,6
19b8tg5x4vnQ6zvRBrZN4uVR3FqJQRNfbf,TRUE,5,138988033,138988033,0,7
3CsUsdNuWXfpYsQQboxUKeW6xPEvYo9RaY,TRUE,5,75946151,75946151,0,14
14rW9h88Aj8Mzf6w4C7c7mKzFmCH4A8m5A,TRUE,1,5498080,5498080,0,2
1CWHmuF8dHt7HBGx5RKKLgg9QA2GmE3UyL,TRUE,5,5241900,5241900,0,2
1HwJeZ5uyNJ6Peq8x1wixKVnurY1yURK8P,TRUE,4,23316271,23316271,0,6
19KakbKXS8h1mHPFYomUKF9cpT7uVWqmvN,TRUE,4,11707884,11707884,0,2
12YfqqLP4qAeENmnuW7sB8oC8T6TFLawE5,TRUE,4,26306924,26306924,0,7
13NQ6VfaEx2w9AeFV7Xgiq7R8MxmDBbniT,TRUE,4,129204525,129204525,0,50
1NS3tVpJx8YXS2SuMiNr7z1otiuYo6jfSc,TRUE,4,1928142,1928142,0,2
1LvejdwQJQi7DzhTYsgWZkD3ax7Cjzcp4K,TRUE,4,29152796,29152796,0,2
3F4hqV3BRYf9JkPasL8yUPSQ5ks3FF3tS1,TRUE,5,13293529,13293529,0,8
174M3zsEYS4d8xyGpR6yzB296BfoFHn5QU,TRUE,1,28000,28000,0,2
17n3hE7ZcEjt3r7bPXs1YZmLaWU5mTeetc,TRUE,4,10212857,10212857,0,4
1ATRekEFnMKAZq9LwsvB6inY4n68GLYHm3,TRUE,4,30154531,30154531,0,10
1J9gKEbqW9tu7B94csvMBdwgVBF8cfq8Ed,TRUE,4,34141583,34141583,0,11
1477K4LWQU6X9kXjpkbLcAyjVQ5spFdd6L,TRUE,4,6622000,6622000,0,2
126Hr6go8WkTJnJ5HPTZ28snUtGYKxXoua,TRUE,5,36614119,36614119,0,11
1CQEDB7k1hPhfFhFpgRXwsh7cpV4DNe8Vk,TRUE,5,5681415,5681415,0,2
19razyqXme4evPi2wS9Zf8kor3VaYG8dTN,TRUE,5,9484037,9484037,0,5
1MeSv4fBS9BPEV5N5oySxDqnR2JLbchqF9,TRUE,5,24317082,24317082,0,12
1PzrJSAhZSiYK93qLZnKsRzQzS49j5Ugzc,TRUE,5,30967494,30967494,0,8
1FydD9kxn6rn7CdindJPcEtGNXNY7UeP2N,TRUE,5,10102945,10102945,0,4
1NKSptmiwmgz9kBi8s8g2tWHeMjWSs6HRa,TRUE,4,9034583,9034583,0,3
1NLrNFRdJX3uCuhmkW33H3UbFKf4tJ3gdc,TRUE,5,201885,201885,0,3
1DZs3Qng8jR5tnLRFbHz5AT9Go6SV25FR3,TRUE,4,5851607,5851607,0,2
1PcZSbbc4u4juK64mpFSWwcR9hESPboRH8,TRUE,5,11682970,11682970,0,6
1EHzCPjaLuBfuMmBKdCjkr6a1ZDNmzK8JT,TRUE,4,26772,26772,0,2
1BdMo6PKJCR9S6FzLDtE4ChszHdrJdbWJ7,TRUE,5,4259243,4259243,0,2
1Msg3ribW4CpEUgCJwdLVhN4p3fuHWpXLy,TRUE,5,14633115,14633115,0,3
1DXthf2Wp4qNieKcQkjFrtJLwdue5jcNZj,TRUE,1,16010000,16010000,0,9
1K75LGyfBewpanhYRzViP4cL4uK96zCQee,TRUE,5,7400000,7400000,0,3
1BWhRdSYcaqYP2NmeEdekusBhPon2tFHMa,TRUE,1,4997554,4997554,0,2
18JK7BTJkcQL8v2BHtRpwZAvXE4Sgn8jBL,TRUE,5,5300020,5300020,0,4
17ac9tXHxu1nxdLgLu9WYk7vR8ggFN5GkH,TRUE,1,12240567,12240567,0,7
149zSza4sduAThkNwrCk7VjdUKgetkXsAF,TRUE,99,2.10E+12,2.45E+12,3.56E+11,4344
14qdpR8q1hkrm1rEmJYS6hcC4RyotdwGV5,TRUE,4,6673300,6673300,0,3
15jzkibyFxrB5pYzG7rCkbgSocMyZe52aL,TRUE,4,27304862,27304862,0,7
1Pn75nAXcD3RLJVaBdARVYnqTwWwvn2yjR,TRUE,4,18295179,18295179,0,9
1HayjuuZ5U8qHPWh5GFWAqSZ3hPGnTuo8p,TRUE,4,45929,45929,0,3
12Zypri1ZCYfKSsCyiFbKy54p5gWMvyfon,TRUE,5,6752644,6752644,0,2
1QBfCvZUuA3fbXX9bHeeTpqzkYgikvhtXR,TRUE,5,48604616,48604616,0,2
15dut9dbaZbSKZq27tyuLkjhCEiRaewvvh,TRUE,5,8108000,8108546,546,3
15hcdsqcsH2QoevpuHRM45xKBRC9UBrVha,TRUE,4,12965713,12965713,0,2
1s3E7Q6CrXfYvu9kMXARzWfrbpCDh8pbK,TRUE,4,26958667,26958667,0,8
1PC3q4JgAJvHcpsT2LqwoqVN2ckzAVQoxf,TRUE,1,3510000,3510000,0,3
1LwPAckT7ettEpLEuAU2dBXbqqSd9SrLAD,TRUE,4,1966277,1966277,0,2
17UnXqaH1FEMN1ZJt8ty4Vxq91eTQD9Pnf,TRUE,5,1181594,1181594,0,4
11NT1KhH3aXsRw4LS6PFFrT5fRkdZFmne,TRUE,5,6668591,6668591,0,4
1HctxwLwjEFCacTPi83me927UBs7aTJ7LF,TRUE,4,15076153,15086153,10000,5
1FwUDRvYrJ7yfjYWkM1JchBuFZNZ3pYcjQ,TRUE,5,40123518,40123518,0,13
17uP38EQJ1XTuVunPVoqPag2yg51UFfmKZ,TRUE,4,1000,1000,0,2
1MX8BUf7R4rE7xLoaVMyiceX8DE8D3aFQg,TRUE,1,8372916,8372916,0,6
15b3bUWG35GAPwsdCckZBvYCCGm9Awa7AY,TRUE,5,42375914,42375914,0,12
1NpjBxiLhQQ5VVyDMrxESoA5HoHLLQXABa,TRUE,4,4300000,4300000,0,2
17WEP4YMa175HFbr19aVc28ADXS2SSWdn,TRUE,1,13428185,13428185,0,2
1MMoE7y6GpXuvZHty5o53iGm6sMDzegTTG,TRUE,4,40917380,40917380,0,8
1LisQiLaiwa1HZutVFKWhPqfKVUK96Yej8,TRUE,5,4213162,4213162,0,2
15xdJ5nhwQCTFGs9AqciPGxgf62hGdWog7,TRUE,4,7777700,7777700,0,2
1DUt5mtqYmahXwN2QJqsRUtkpB2qGUmKT,TRUE,1,17406292,17406292,0,2
1GTzcCBW79F3BtBdN9jx7hqNq65ebbt1Wm,TRUE,4,36549186,36549186,0,17
1GLJa8dMq9XBaiMhXNJSQjVoNzh2xRanzD,TRUE,5,3995683,3995683,0,2
12KkDhdBX2zNv24D7SgBBrEBme7eNddvUj,TRUE,5,0,1000,1000,1
1EwCEJr5JwpafZx11dcXDtX5QSPJvzth17,TRUE,4,7116557,7116557,0,4
33M2naqbYo1kTtLGX8JPWcW2zkx3BPD251,TRUE,1,1003783,1003783,0,3
1D1nXbBdPmCpy9rPRdtaXjA5ftGzYPPw51,TRUE,4,1050258,1050258,0,2
19naMJAmQq6b9XJaSaWpw2MTBBVeW355Ro,TRUE,5,614417,614417,0,2
1Gjt8otuWpPrGQCkTzWN9uCqVHYNo6xf3,TRUE,4,4334168,4334168,0,2
1GtdpkxN7izueE1696LQUSRB72Mh71BeNh,TRUE,5,1572942,1572942,0,2
1CEi7Py9hNgMwqPMiCphFuF6SF263v7Yqj,TRUE,4,16522213,16522213,0,6
16yQ1zS2J71JHuNLo8npJYRTsbRLt9LLe1,TRUE,1,1378845,1378845,0,2
3Ano1ijxnFNdFR3n2chwgb8tdLULAh7bnZ,TRUE,5,17165060,17165060,0,10
18oAbhvp7ib8e1zNSVGFR3v8YmqiCeBoFu,TRUE,4,2720000,2720000,0,8
1MnUgqSkToq3j7ozwjSh54m1WxWZ3Xqym6,TRUE,5,2524130,2524130,0,3
15Z4Y1q5QufvFPvRBKhwVhQyFTLwEQ5f4J,TRUE,4,24167993,24167993,0,5
1Q1CYUYvZ51y1RbMghgpoAvatHFwMJRYcr,TRUE,5,41158228,41158228,0,9
1KPbK4qzxP1Vy8QeAPN7ugidFvHURrHwtc,TRUE,4,9340003,9340003,0,7
1Nq84HeDmd2JGyRtjqh32QRG4zoSrp8bdL,TRUE,4,6172630,6172630,0,3
1Eim8U3kPgkTRNSFKN49jgz9Wv4A1qmcjR,TRUE,4,15959452,15959452,0,4
1FLREuhB3U56yJBTTsj6zzEXjNf4BTzeZr,TRUE,5,14344608,14344608,0,4
1PBpawAYJG7FfAxmTagU34CfEFoNobb1Re,TRUE,4,14981551,14981551,0,3
1GMUM5rDLTARGFQfwHicdwySAy21wsHKpR,TRUE,5,33342835,33342835,0,7
1FLAfcksJE2KcPTrvxsKdwtEKPAYdFQQDN,TRUE,5,24510766,24510766,0,6
1BXavFhbxCpno2dFpS4BU4NvEJjjqCN8Kd,TRUE,4,12604007,12604007,0,4
1PTNbkmQckDTjbhCMtfa5zqY992ZNZ8biG,TRUE,4,15631682,15631682,0,4
1A19CzQQ5ZFxK57LWoAn2rFScTda6DnK1q,TRUE,5,38752657,38752657,0,10
13KYwzgbCMCZxazC9Vax5NSx1bfXQ9i5g2,TRUE,4,5284800,5284800,0,3
18jZzWe4Wv4mUNm93rjeWJscqPdhecwsAY,TRUE,5,30757153,30757153,0,8
1Dh3XWxeDnrY7C2UWDF2YGSfvP39XgQrMP,TRUE,4,6811331,6811331,0,2
1CSDpCjyVHsuTb6i7zZ8dr81iUGL5ff7vM,TRUE,4,5200000,5200000,0,2
16MC7p89x3AX2mZBy5RbyJ5foi8pUc3eEU,TRUE,4,43531430,43531430,0,19
3JPdsEkcxv715Th7hN7fgoUYds22xBaPno,TRUE,5,5314361,5314361,0,2
3DynAxpmW1bvk7m3PGWFLiYDALi7PwzbDz,TRUE,4,23331246,23331246,0,23
16QhmD6Z62A56sDmogz2Q8aHJq8FCmrCeV,TRUE,5,13814507,13814507,0,9
1JUToCyRL5UwgeucjnFAagKs4v1YqhjT1d,TRUE,4,2681500,2681500,0,2
1qw7EkQqVKPinU4DsRAbHxCYrXXjKDAXp,TRUE,99,1.43E+13,1.43E+13,146382394,116348
1rrDUSKFwdiWaWUZ7C5A98YchsK221dFc,TRUE,5,29157800,29157800,0,2
1rm6Xk4Buk42vHE55X7VseErFHjqd93vH,TRUE,1,9000000,9000000,0,6
15GWKdT8e1o6GcDTZMQZRiZng2Q6dLX8Aw,TRUE,1,6000000,6000000,0,4
12EMaHiZG75ztkjUjuPZhQDcyW89qRJVuR,TRUE,4,5813556,5813556,0,2
12cdWZyFgmhuj3mrvUhUjmVfjJ8duSG1Vt,TRUE,4,55536060,55536060,0,12
1K1o8gCtuxQRPq55YiUgcBvgF9eKNjHiPw,TRUE,4,43995,43995,0,2
12iPSuHtkZ9ap9Yh8pidCsDRWtkt7sAg1u,TRUE,4,7400000,7400000,0,2
14WqqoWch8bDkFYUtxP96qUgyEQxDZhsoZ,TRUE,5,9321844,9321844,0,3
1HwQeWjLHd8D855FronKxgmJLjEDYck6fh,TRUE,1,0,576,576,1
1J7aUD5KCPDt1nSe2WgGxseGSjY28GXc7F,TRUE,5,3810000,3810000,0,2
1WPZhmZ69A9QyYUJkrDiafFkecbdCL6NS,TRUE,4,8285595,8285595,0,6
1PzF94pta4PKNknFEF3c8e3Z6dwfKBjGAF,TRUE,4,5340000,5340000,0,2
16RkTgKX3ARYgNGY49wHkY5sf68hWbYJ5r,TRUE,4,10800000,10800000,0,3
